label,tag,contract
smartbugs_results,97: time_manipulation;,0x2a15d716d63200c3109bf2aba8d2f3e66977bf78
smartbugs_results,97: time_manipulation;,0x2bdb2840c41f15df4cdb6994a62274efbea45d35
smartbugs_results,97: time_manipulation;,0xe7d27d4be6e10326a585aca82114f70b0dcb3736
smartbugs_results,97: time_manipulation;,0x7ba08e0f57d21f0aa60b7ed2a60ca54bc20ca646
smartbugs_results,97: time_manipulation;,0xeb60fcdaf40fba76c666b003a9c0c9d351396232
smartbugs_results,97: time_manipulation;,0x215d57459ef5534a430f365ea52af62a9ac67c9b
smartbugs_results,97: time_manipulation;,0x8ba8ddb540a3ebbc18eae221de8b20636234fc59
smartbugs_results,97: time_manipulation;,0x9d2ce3f9e181e413dbcc4ec7e020d82414b62e46
smartbugs_results,97: time_manipulation;,0x27a1cfde8ad652b66253e4a780c734eadac8ecdb
smartbugs_results,97: time_manipulation;,0x9b3ce783732044573c2e73a03930c3084a2518ee
smartbugs_results,97: time_manipulation;,0xe5212497d8062e5dbd70fe505320b96cceb45c83
smartbugs_results,97: time_manipulation;,0xedb9b60ab802b3fdd7a9ac6c4d5a4416fd613bb7
smartbugs_results,97: time_manipulation;,0xe1128148c60ba1672916c68aef544187c8262f33
smartbugs_results,97: time_manipulation;,0xd9cd94beac90ad4db8fb6c29d82074e731a8716c
smartbugs_results,97: time_manipulation;,0xe60acc6fce32b90bc4e4f448816e1d40bd366974
smartbugs_results,97: time_manipulation;,0x9348dcfe222f10ede33298dd0add35d04251a087
smartbugs_results,97: time_manipulation;,0xe27afee77f6d1d561ed731e4ba6be203530dfc91
smartbugs_results,97: time_manipulation;,0xebba7aa1df901e26ac29b2b5b60a94aea429b5d5
smartbugs_results,97: time_manipulation;,0xb0d7c78f5b672879e8f8eec0a3fd4c225e4a132e
smartbugs_results,97: time_manipulation;,0xdd183401ca5bbd18c5eb88651b5293e38bb4a79b
smartbugs_results,97: time_manipulation;,0xf471ec12ebb8de28a030e67929fdad281d841459
smartbugs_results,97: time_manipulation;,0xf7514c6791221148c37718aefa22c98efa473829
smartbugs_results,97: time_manipulation;,0xbf678a0ae6720718a1bf98242edba96519de6ddf
smartbugs_results,97: time_manipulation;,0xe61efc18cfe43481ac53ca298abbc15acc4608f6
smartbugs_results,97: time_manipulation;,0xe8e0926810577665d45a88dd0517aeba9b776c59
smartbugs_results,97: time_manipulation;,0xd95740300960a3080dd1fe61f4e7bcfb3d11f487
smartbugs_results,97: time_manipulation;,0xe6266540fce9368ba3177b89f9b7663f6e0cf55d
smartbugs_results,97: time_manipulation;,0x7f861c163c3e60d3f7e50006006d8c7fbf16bf7d
smartbugs_results,97: time_manipulation;,0xf3fce1b764a26170cc06e793083a617a55df32f8
smartbugs_results,97: time_manipulation;,0xe644fc2c30ba4c293e253b210a49cf78dacc074f
smartbugs_results,97: time_manipulation;,0xc535ad1521b14dbefbb4e36dddedefc264e98a0e
smartbugs_results,97: time_manipulation;,0x038ed35dde8f63b457d91e874f25e7ae41e15da8
smartbugs_results,97: time_manipulation;,0xa194c79ac73fb7d9a0c7e9c8c208ec6e879f9802
smartbugs_results,97: time_manipulation;,0xcc1f100eb8f7261bcfd935421f9f5e3f7262664e
smartbugs_results,97: time_manipulation;,0x244aa22a856a21a7fa11135d11dd5d8b3b6a5daf
smartbugs_results,97: time_manipulation;,0x07aa23bfd3e19f3a0508ca8dc5425857c6d31488
smartbugs_results,97: time_manipulation;,0xb4c4893bec1bda187f3c27f25e522465a8fdfbcb
smartbugs_results,97: time_manipulation;,0x9af818ba3534264b7244d4084083d7190777962a
smartbugs_results,97: time_manipulation;,0xc703eda3f969575bed8aa37379a934e32ac01947
smartbugs_results,97: time_manipulation;,0xed9e098c0b03d79014307d613fcd823431174b42
smartbugs_results,97: time_manipulation;,0x89a68db6c5773a2f282fae81e0819deb517e5229
smartbugs_results,97: time_manipulation;,0xf28d3e573fd2c01002502504e36093ce6a01bf92
smartbugs_results,97: time_manipulation;,0xc6cee1ab0871f1b0deef37051a0acb97318a7ee0
smartbugs_results,97: time_manipulation;,0x2ada108dfc955b2318214c66a4c1dfd745b5738b
smartbugs_results,97: time_manipulation;,0x7b16e891ad2dede71f15fd522f8b209aa125180b
smartbugs_results,97: time_manipulation;,0xe3817a2c21c8db3ae4ca743ef1bffdfdc2dae1bf
smartbugs_results,97: time_manipulation;,0x0b07ca851cb7d07563e607b36e33729d2f603c2e
smartbugs_results,97: time_manipulation;,0xc1b044c62219bffd0f8e86074b26b22b12fd7fa0
smartbugs_results,97: time_manipulation;,0xe2fe83a5bd33efbab0fe890e59f9d423391d3867
smartbugs_results,97: time_manipulation;,0xc7ffef77c1d1e73ac69b1c5dfc6ca40c9957e965
smartbugs_results,97: time_manipulation;,0xe4e6e8aeac1c9159ec0a2b5d2f93e1c6e284f3d2
smartbugs_results,97: time_manipulation;,0x9fa13392e39ca73e7722d2cba9fcd9cc6a0d1bfc
smartbugs_results,97: time_manipulation;,0xcc94f221914688a25552c13f1fe0babe119b3058
smartbugs_results,97: time_manipulation;,0x96b1f48cad88c267fe4b3860e4aea97c7d7205b4
smartbugs_results,97: time_manipulation;,0x285da19b7e0081a5df481194de3fa4f626b46a76
smartbugs_results,97: time_manipulation;,0x8cd88e8b72407f7b79c599ccb1e8ef84d70a4ca9
smartbugs_results,97: time_manipulation;,0xf16f89cf2bb26af9218cb7c4e794d6a4250b6795
smartbugs_results,97: time_manipulation;,0xf672183218fbcf15b309177f00a245d76e06905e
smartbugs_results,97: time_manipulation;,0xf9c34855063c18a69e1ea2a51568bc9b4bad27ef
smartbugs_results,97: time_manipulation;,0xacae061bb0cf585e4b999aa5f713a1a5261ec543
smartbugs_results,97: time_manipulation;,0x144195c21c7c9622c83666037cdf74f5473114f7
smartbugs_results,97: time_manipulation;,0xdea1e5c68ad5864fae92149dd0a646d3880f5788
smartbugs_results,97: time_manipulation;,0xd846869fdc986115900a2443306231de95dd8af8
smartbugs_results,97: time_manipulation;,0xb4dd889a924c5a30db857b8078886b764214a56c
smartbugs_results,97: time_manipulation;,0x2004abe080a7ab15b84997cfc0cc2519bda36d65
smartbugs_results,97: time_manipulation;,0xf68cf95284b0966dd87f81848786878d8a25d37b
smartbugs_results,97: time_manipulation;,0xf445723a5e7a3af9f010ac44a20dc80612e6c95f
smartbugs_results,97: time_manipulation;,0xa151c68bfc35ee9626af76ed8d635fa666b7264c
smartbugs_results,97: time_manipulation;,0xea4a0767906fabe89201fd26faab8244e337bd0d
smartbugs_results,97: time_manipulation;,0xa27f1a7dea88138fdfef8be12bb29a8d11ec5286
smartbugs_results,97: time_manipulation;,0x9aa3507bb5ca7c8cf030e6fe0d829fbc096d2b14
smartbugs_results,97: time_manipulation;,0x2d41a819b2a31cd4220176b9da5b4bbfc336d2de
smartbugs_results,97: time_manipulation;,0x03214697869eba6390966dead33a8c6b4bb2f2a3
smartbugs_results,97: time_manipulation;,0x201bee8a413cac13f0873fe01a2f3f38e230d8d5
smartbugs_results,97: time_manipulation;,0x11e0c27aed0897e955ece13fabd9c70ec3c2accf
smartbugs_results,97: time_manipulation;,0x9ec1feb32c686364a90213060312b4ca8ad79d85
smartbugs_results,97: time_manipulation;,0x0a4933dad3e19fd13232b4050dc566de961397ed
smartbugs_results,97: time_manipulation;,0xd24b1d0b1f4739f4dd74f12398c68e2eb71f2f36
smartbugs_results,97: time_manipulation;,0xd4009baa76851960e83353686a1d52e15dfca9ee
smartbugs_results,97: time_manipulation;,0xf5928b67898f569234d2097a7911f1db544432fd
smartbugs_results,97: time_manipulation;,0xccb60fe0f5571c30f762238ab875505197e915e7
smartbugs_results,97: time_manipulation;,0xcc09960bfcc552c930fd044d7e67f95389d3d9a8
smartbugs_results,97: time_manipulation;,0x2025d56302c3ceb653a35f6086590872b613b22f
smartbugs_results,97: time_manipulation;,0x28efc53cb4e133221f2e184e630189b49bc11e5d
smartbugs_results,97: time_manipulation;,0x040d5eded7a68608722aaa96a27523d8a36e8fb0
smartbugs_results,97: time_manipulation;,0xdb2b741ae1be38b6842c15f5bdfc84312d722aa5
smartbugs_results,97: time_manipulation;,0x8ad0e4193d35742ccbd01efd4ec2bdf3015bc8fc
smartbugs_results,97: time_manipulation;,0xc92b3e5aede986474f2b0ae944101ab9f3021797
smartbugs_results,97: time_manipulation;,0xf58a4a85199a865ca19ff56160a344b6bf2e5636
smartbugs_results,97: time_manipulation;,0xfd50819d57b8ccd16b2f69d975f14bc85f9b7db0
smartbugs_results,97: time_manipulation;,0x28a1becf1420ec5753532cd465294e7f05db1287
smartbugs_results,97: time_manipulation;,0x2a3d1383918e83b260aa5977b1814a21d12f7f87
smartbugs_results,97: time_manipulation;,0xdcef8ce397e054e94e05a9c96b0ba3bcaaa061c1
smartbugs_results,97: time_manipulation;,0xf437345b7d43b0d66e2e74a70cf45a034fa3262f
smartbugs_results,97: time_manipulation;,0xb87b018643c00a77442995a6c4c7deb125edf892
smartbugs_results,97: time_manipulation;,0xf53cef0a18f5d107a4aa8324e07504c300601ec9
smartbugs_results,97: time_manipulation;,0x1fef6c8a7edf63ba5e2de33094ccbfefba7a6dc8
smartbugs_results,97: time_manipulation;,0x2b71d3dee8140d7c046021e1ddc797c34d0ab5c5
smartbugs_results,97: time_manipulation;,0xcb60c789018081393fbe4e3b6b23df56d5998b71
smartbugs_results,97: time_manipulation;,0xe19490b8db5fbdf63204d673c965aa5e7e7c9268
smartbugs_results,97: time_manipulation;,0x6ef0549f3b6537e622ca2361b21e7c53e57b1254
smartbugs_results,97: time_manipulation;,0x99cd30c063d936330ab5e74350da1c52fb0d85c8
smartbugs_results,97: time_manipulation;,0x9dcbe39f3aebaab8219ca93d3df79b94e0b36f3c
smartbugs_results,97: time_manipulation;,0xc11661e0285bb362e989782d7f2a1aea87c5a399
smartbugs_results,97: time_manipulation;,0xecd7ef5cf840de8cd93d3f73b6890c04b32d2465
smartbugs_results,97: time_manipulation;,0xa14de68c33affec8f40ffa21390222d322726adb
smartbugs_results,97: time_manipulation;,0x9dcb9c269edd8756c1ad3e04bfd59941427d618e
smartbugs_results,97: time_manipulation;,0xf4e0af386b422f05208f2b3d2e89d19f2114fab1
smartbugs_results,97: time_manipulation;,0xb9f138cd91baf80e45c67d4e5d52ea84606bc65a
smartbugs_results,97: time_manipulation;,0xd823ddfdd6e51021f864e09e70d5a8f0d352260c
smartbugs_results,97: time_manipulation;,0xb6842fc2cee2145dfc447a94d3d30d3f0d2b995b
smartbugs_results,97: time_manipulation;,0xde9041c39fae474a182597785b32c08a107b47a1
smartbugs_results,97: time_manipulation;,0x0f2ed6a4c01486d796939217ddb9bed679eb9ba9
smartbugs_results,97: time_manipulation;,0xfc853926ca843edffdf5fbe8577bfd97b7f26d96
smartbugs_results,97: time_manipulation;,0xdf4e97bb36d059bdd55b7be15b7ea23b3380f5a6
smartbugs_results,97: time_manipulation;,0xd5170832eaac2a1fbcec027c90df458d31bf10c7
smartbugs_results,97: time_manipulation;,0xb6ae1e21a2cefe2699feccd49f27f7f2d9f9968b
smartbugs_results,97: time_manipulation;,0x2e1206519a90e464f53f11a65e518e1eb71ac9e2
smartbugs_results,97: time_manipulation;,0xff44dfdd31ebb9d0f8d3e8c36a26e2cfb94b37e8
smartbugs_results,97: time_manipulation;,0xecb57e013dfa8f75f570d1828d157460b8459053
smartbugs_results,97: time_manipulation;,0xe8a8ec1860e6058a087485981c8ab2a66c6f6bad
smartbugs_results,97: time_manipulation;,0x7487e333f482b2f7749f4125e57d23fe54947556
smartbugs_results,97: time_manipulation;,0xf80a06765fd427e90817b002c0f050a121154c6b
smartbugs_results,97: time_manipulation;,0xd1e1492601eebd6ebc34ea9a19bae7e5fc79f593
smartbugs_results,97: time_manipulation;,0xdb155b110fc2f138daf651c249d9bb28f29d77cd
smartbugs_results,90: arithmetic; 101: arithmetic;,0x3ef6c13b8e03e61f5c60a61d0e9df6e29011e765
smartbugs_results,24: access_control; 86: arithmetic; 96: arithmetic;,0xcf095a3d364a89e086f0f271b39887ebc5dab210
smartbugs_results,438: time_manipulation; 593: time_manipulation; 594: time_manipulation; 656: time_manipulation; 749: time_manipulation; 766: time_manipulation; 798: time_manipulation;,0x5dc66c1835fd8d60ef2ec31901ee3f33de9c61a1
smartbugs_results,190: time_manipulation; 208: time_manipulation; 266: time_manipulation;,0x2791528f5617e187a6d73c30034ac211b2f47042
smartbugs_results,51: denial_service;,0xbb530108497bd5007b74443119a8de8f33cc98bf
smartbugs_results,60: arithmetic; 50: arithmetic;,0xbb33c3eb30e4cd7efd875e00421c0f8a4cbd25aa
smartbugs_results,821: arithmetic;,0x09e75a808c0e4f099de0eb338e4816decf9a7683
smartbugs_results,50: arithmetic;,0xf3341980ab56d946af028f725717668edbd09915
smartbugs_results,134: arithmetic; 152: arithmetic;,0x2134057c0b461f898d375cead652acae62b59541
smartbugs_results,52: arithmetic;,0x1c6d7249e702c4f649404e089d9a68b8f9a78c6f
smartbugs_results,38: denial_service; 47: denial_service;,0x299c3b9c0a2af3ff807f65a9a331b0e29a0a88cd
smartbugs_results,129: arithmetic;,0xfc893c085a905fb8fe853bdac5ff255eb314cfbf
smartbugs_results,334: time_manipulation; 341: time_manipulation;,0xbea9a5ebac38f0485eefe13083a6be964798acd7
smartbugs_results,452: denial_service; 911: unchecked_low_calls;,0xb891c4d89c1bf012f0014f56ce523f248a07f714
smartbugs_results,150: reentrancy; 206: denial_service; 597: denial_service; 672: denial_service;,0xdda80deeb2db6d63247b9be73bacd00184fbc83f
smartbugs_results,88: arithmetic; 79: arithmetic;,0xe256bb0b2a3457e54db3a41cf5a8b826aca222a8
smartbugs_results,70: time_manipulation; 106: time_manipulation; 108: time_manipulation; 132: time_manipulation;,0xa7101e696dc6334ca8dbe8176a85a1c545feb6e2
smartbugs_results,1020: time_manipulation; 844: time_manipulation; 925: time_manipulation; 977: time_manipulation; 1045: time_manipulation; 1198: time_manipulation; 1244: time_manipulation; 1252: time_manipulation;,0x7a11f99e192c1ec5be580522a64165129b548e39
smartbugs_results,52: arithmetic; 62: arithmetic;,0x8d44d6b4ea99c865df1545a2dcb3aa445ba484bc
smartbugs_results,207: access_control; 251: unchecked_low_calls; 255: unchecked_low_calls; 257: unchecked_low_calls;,0x37ba8c2a3d44dfc78bfdde70c52b64a7ddd31575
smartbugs_results,121: denial_service; 149: denial_service;,0x8ac4da82c4a1e0c1578558c5c685f8ae790da5a3
smartbugs_results,224: time_manipulation; 248: denial_service; 288: arithmetic; 339: arithmetic; 242: arithmetic; 583: unchecked_low_calls; 594: unchecked_low_calls;,0x8d87c5b8cd2b0ddcf1814d2a6e24659775b5215f
smartbugs_results,125: arithmetic;,0x09186c6f2b1eb74d4510a3ae062dc2d9963f2697
smartbugs_results,262: denial_service;,0x0568521a4a285673f415a79f31cf79ca1761f981
smartbugs_results,24: arithmetic; 50: arithmetic;,0x937321fb0538748bd26956679f9faed8d883e30a
smartbugs_results,10: arithmetic; 22: reentrancy; 25: arithmetic; 20: time_manipulation;,0x0d5d4c289133ebf3eb685c183a930c1ee2ea4a4f
smartbugs_results,53: reentrancy;,0xf4fc13034c1347e3ab1ee1a01c58796bdb20c639
smartbugs_results,164: denial_service; 198: time_manipulation; 195: time_manipulation; 268: arithmetic; 275: reentrancy;,0x4653e2674b64ea887f3bdf6f750a9aae864cdef5
smartbugs_results,110: time_manipulation;,0x336e296a9f021e459d20d2c249990ebc4f6b4a56
smartbugs_results,43: arithmetic; 63: arithmetic;,0x7e4220f71949024a4dcb46fcc61e2b13f3f4d25a
smartbugs_results,181: time_manipulation;,0xa5a4e0f19aa936bed6d1b99b26c557d1e16ce5c3
smartbugs_results,24: arithmetic; 50: arithmetic;,0x9851f32a68498a456c711d0c1130f198f3058c84
smartbugs_results,84: arithmetic; 92: arithmetic;,0x9715605940de3514020e161fcfbe9bdd571ade1b
smartbugs_results,128: arithmetic; 146: arithmetic;,0xd0a024e4b057024f941051dc19220a3bab4b5d45
smartbugs_results,388: time_manipulation; 389: time_manipulation; 699: denial_service; 766: denial_service; 766: time_manipulation; 1076: time_manipulation;,0xad62978707bffee58bd59fadc4739e43cbb5cbb6
smartbugs_results,61: arithmetic; 71: arithmetic;,0x9eb6d18868587ed09028ef678a8d9e858ecab678
smartbugs_results,53: time_manipulation; 54: time_manipulation; 64: access_control; 70: denial_service; 71: unchecked_low_calls;,0x2d6cb85e108326a8bbb72ca6f3c9f0f3c7f53638
smartbugs_results,52: arithmetic; 62: arithmetic;,0x98936045f84c20050236f132d69927fd59bc3f28
smartbugs_results,545: time_manipulation; 566: time_manipulation; 567: time_manipulation; 569: time_manipulation; 680: time_manipulation; 766: time_manipulation; 859: denial_service;,0x9e2de29ba408f7ad0a014164e5fca0d2d5a45b1a
smartbugs_results,52: arithmetic; 52: arithmetic;,0xa87ef16ac58d91d0e4660079bbb3efbbb2a944ae
smartbugs_results,232: access_control;,0x2b34ebda72bade6e6e91883ca67eb23484b045fb
smartbugs_results,91: reentrancy;,0x6ca26152df86c13f9830ec3701e8e96d51ee833f
smartbugs_results,46: arithmetic; 56: arithmetic;,0x2b0bc2e11bb3d9c02b231a96ffd571a8bc613af0
smartbugs_results,129: arithmetic;,0x842aa016d74e8ff46145e713315c951dc9f7b19d
smartbugs_results,54: arithmetic; 57: arithmetic; 88: arithmetic; 145: arithmetic; 192: arithmetic;,0xda0af93134b0e1325fda263326bb6202f82cfb94
smartbugs_results,129: arithmetic;,0x85c9bd642fc15381a480be0926410a7f7e9c0daa
smartbugs_results,324: denial_service;,0x5e80ff46592760b3e4668a1dea662839ca9e76ab
smartbugs_results,374: time_manipulation; 375: time_manipulation; 376: time_manipulation; 406: time_manipulation; 421: time_manipulation;,0x2f57384ea701c9d84d6ba0b6d00eecb4ae9fb0f5
smartbugs_results,131: arithmetic; 149: arithmetic;,0xadd33eafa3e75e8b56fac37e25ccaf6d1eb44ab4
smartbugs_results,131: arithmetic; 147: arithmetic;,0xbcef236c69228f004da2fa693c3347946798e0c3
smartbugs_results,145: arithmetic; 163: arithmetic;,0xfc047dd076ce776f0154bb72dfc4a7a2aca00fff
smartbugs_results,163: denial_service; 249: time_manipulation; 284: time_manipulation; 495: time_manipulation; 505: time_manipulation;,0x7b79387dd30dc6848dd2308c825b6802e99abc84
smartbugs_results,101: time_manipulation; 125: time_manipulation; 132: time_manipulation;,0x2dfcae4bc1b5468d6fa6e508da666ca5cde56ccf
smartbugs_results,148: arithmetic; 164: arithmetic;,0xb6cf4da49ef2b526e2ef480ff5c74c23819218e4
smartbugs_results,21: arithmetic; 31: arithmetic; 75: time_manipulation;,0x9f00f10e226ec430e888d6311e3f65e62093a9ac
smartbugs_results,338: denial_service; 344: denial_service;,0x0788d90e614d64de700f62bd54a1e6006c425bc4
smartbugs_results,286: denial_service; 334: denial_service;,0x3ab1d534bb477f516817efaaf0b569f419b8e292
smartbugs_results,129: arithmetic;,0xacf58bec5622a6de8df2f380281b7dc2224f662b
smartbugs_results,52: arithmetic; 62: arithmetic;,0x179a2e413386db620d5b89a18550a3874385f726
smartbugs_results,50: arithmetic; 60: arithmetic;,0xe84cfbcbd8047299573896233fff7d03e77088f1
smartbugs_results,68: arithmetic; 78: arithmetic; 159: arithmetic; 202: arithmetic; 211: unchecked_low_calls;,0x50f7c95b7e82ea5e0953de8c7ead20a9dd289ec2
smartbugs_results,91: arithmetic; 99: arithmetic;,0x493bf3ddd4873c44f4e1def244ff506b56e4e676
smartbugs_results,291: reentrancy;,0x8f7d3f14610bcd08f0ae48e999473206e3df0d67
smartbugs_results,66: arithmetic; 76: arithmetic;,0xd1975a447d11a6721063d0c8669701832e074e7b
smartbugs_results,130: arithmetic;,0xfb6950e61554ae624bdf3bb220d5ed240c613c21
smartbugs_results,161: arithmetic; 162: arithmetic;,0x4a0b4540317d156d89a8465041569ad68102d6cd
smartbugs_results,159: denial_service; 161: arithmetic; 175: denial_service; 176: arithmetic; 348: denial_service; 349: arithmetic; 400: denial_service; 422: denial_service; 472: denial_service;,0x4f4e76761eb0a5a2992a6f3ab1c90a874450ecca
smartbugs_results,9: denial_service; 10: reentrancy;,0x4763fc5d561abbb2486c4408d9670f337e2bf5d9
smartbugs_results,24: denial_service;,0x4032a725b81cfd0cdb519933cc6084d9b22175c0
smartbugs_results,119: reentrancy; 345: denial_service;,0xe15551395a6832439b54d21e892ebe6c90a49b5a
smartbugs_results,129: arithmetic;,0xa33274b924e439c119e36e0f2186de074634d12c
smartbugs_results,117: denial_service; 123: denial_service;,0xe835ff336cdf23fa73f01922907d7b979d074949
smartbugs_results,74: arithmetic; 74: arithmetic; 171: arithmetic; 206: arithmetic;,0x745fa4002332c020f6a05b3fe04bccf060e36dd3
smartbugs_results,115: denial_service; 143: denial_service; 214: denial_service; 231: denial_service;,0x73d100cfb06c91ef649f442eda7ac6dc80138095
smartbugs_results,121: arithmetic; 130: arithmetic; 149: arithmetic; 150: arithmetic;,0xca58cf6d68344a2b13f0f62d29351466ee4d7c76
smartbugs_results,520: time_manipulation; 662: time_manipulation; 685: time_manipulation; 689: time_manipulation; 710: time_manipulation; 855: time_manipulation; 863: time_manipulation; 909: time_manipulation; 920: time_manipulation; 1090: time_manipulation; 1114: time_manipulation;,0xc7fe58719b3db1e276559a14cb72a488f1413bdb
smartbugs_results,201: time_manipulation; 336: time_manipulation; 384: time_manipulation; 385: time_manipulation;,0x14af9f889078e991af26781a27264e8b552b70a3
smartbugs_results,31: arithmetic; 39: arithmetic;,0xb47f7059e3706c0ccf270ba11f1747a137f9fd12
smartbugs_results,50: arithmetic; 60: arithmetic;,0xcb7281e00cc38bf96e6d0bec68ea9b5524efbb8e
smartbugs_results,337: time_manipulation; 401: time_manipulation;,0x6ad52430f45006ce06a81212a1c0ac14b8137911
smartbugs_results,93: arithmetic; 104: arithmetic;,0x9367863796a1f0992a8c256fe83ef8bcd307c199
smartbugs_results,62: arithmetic; 77: arithmetic; 122: arithmetic; 123: arithmetic;,0xcc571c9b0dcc48b8afc34bb16e3b450a5b0fc84f
smartbugs_results,128: arithmetic; 146: arithmetic;,0x32aa57065bb9db9fd077708fb2365951adbeed6e
smartbugs_results,456: time_manipulation;,0xeca8d4cb072af5d3e59b0460e072e60cd922ff7e
smartbugs_results,74: access_control;,0xc696f5c377afcff55ecefbcc89c2b73b90c43a51
smartbugs_results,42: denial_service;,0xd31b8e0219bd83678978f6db531d9a3f45608894
smartbugs_results,765: time_manipulation; 744: time_manipulation; 814: time_manipulation; 825: time_manipulation;,0x1c96f2547ef02abbcf6b5af99c9d9b186c9ca98e
smartbugs_results,132: arithmetic;,0xa32cd833344f831bc6dc074ab63f39d97cf8f32c
smartbugs_results,50: arithmetic; 60: arithmetic;,0xc4a9f69bcd373565038c6f0884864c931650394f
smartbugs_results,48: arithmetic; 57: arithmetic;,0x9a047528f22a24c50519ec60a0537e554b246a33
smartbugs_results,130: arithmetic;,0xcfe109c184ee70dcb9954029de995847f0fe4b3f
smartbugs_results,573: time_manipulation; 628: time_manipulation; 770: denial_service; 801: time_manipulation;,0x08e8fa889fc02163a6f5c3766b985d9bc05a60dc
smartbugs_results,131: arithmetic; 149: arithmetic;,0x1860f46ead9368164cb70d35e163e7ab8e51dfc4
smartbugs_results,130: arithmetic;,0xc7ff1e126cc81e816915ff48c940ed9d4e6d05d6
smartbugs_results,131: arithmetic; 149: arithmetic;,0xf3837fa9e62691a4eec8fd7d65ef8678d92eecf0
smartbugs_results,58: denial_service; 349: reentrancy; 366: reentrancy; 349: unchecked_low_calls; 366: unchecked_low_calls; 377: denial_service;,0x7cbb6bf92a288fa3e28cb32a60e4cc0c88d8f2bf
smartbugs_results,46: arithmetic; 54: arithmetic;,0xbf7c4214b9548cb40c24fdf8e34536b71fbb2724
smartbugs_results,65: unchecked_low_calls;,0x3ac26f27595effeb5e426bd093081ec30ebdd545
smartbugs_results,131: arithmetic; 149: arithmetic;,0xaa8611212840c82c1e288d0d6edc58b693252e5b
smartbugs_results,129: arithmetic;,0xf23ee36fa504a84cf717cc9a50de30770dd5337f
smartbugs_results,95: arithmetic;,0xaa7e837b406097e5f597f5705cc2b125b1464bfe
smartbugs_results,54: denial_service;,0xc70c35925d89f015b8ee2337986372107435deb8
smartbugs_results,157: arithmetic; 164: arithmetic;,0xc310755f88145cabcaa06c714cd668b5465dceaa
smartbugs_results,129: arithmetic;,0xb81e206c28e80e85673551c59599fd109a1fe0da
smartbugs_results,145: reentrancy;,0xd37f29d1cd9f379b3f9363453725ed971190aeca
smartbugs_results,52: arithmetic; 62: arithmetic;,0xe1212d3f00ea83ad8c0ae8ea65fc3098ecf9d034
smartbugs_results,68: arithmetic; 69: arithmetic;,0xb7a9bf7cc64ad5d8e625d7326ec0ecdb2d4e3a14
smartbugs_results,131: arithmetic; 149: arithmetic;,0xff51d88689dbc44def2e9272a2966c8beca9febc
smartbugs_results,133: arithmetic; 168: arithmetic;,0x42cee7dd9b47c2cee35ca996a712e8c99471d46f
smartbugs_results,212: arithmetic;,0x3b74618d5c023de31bd90fcdf5875099de46a864
smartbugs_results,50: arithmetic; 60: arithmetic;,0xb2700da952d0d81efbeeb8435df4dbd712dfd239
smartbugs_results,283: denial_service; 430: reentrancy; 448: denial_service; 492: denial_service; 506: denial_service;,0x3219663cbd7a5b39a9f2be3f23d07e3ce0eb6d58
smartbugs_results,185: time_manipulation; 186: time_manipulation; 209: time_manipulation;,0xd2df59cfcd5086264532936afde48a5312ce96bb
smartbugs_results,509: time_manipulation; 892: time_manipulation; 903: time_manipulation; 1070: time_manipulation; 1094: time_manipulation; 1310: time_manipulation; 1318: reentrancy;,0xcc8aabf5199a93c6cff2495761cbb70e056b41a5
smartbugs_results,129: arithmetic;,0x82a438ab3b2df8ade0bfc437a34e042d98771980
smartbugs_results,114: arithmetic;,0x1d47272ff4f1a2b119134e933cf973c40b7d67c0
smartbugs_results,129: arithmetic;,0x7563fb1cf29a9cba24bdbb356fefdea82d77cb1d
smartbugs_results,129: arithmetic;,0xf4eccd84795e1d292f6721908b44faff6abcf6b0
smartbugs_results,125: arithmetic;,0xb417fa71a03a9badbf962589f2478353fd5693e2
smartbugs_results,116: arithmetic;,0xb5fb3862d6b0aff7626b9b16d4b33c7cc1e4306f
smartbugs_results,66: arithmetic; 76: arithmetic;,0x6bf9dba12596968f6674180bd5926cfd82140390
smartbugs_results,129: arithmetic;,0xfa8a5aa144f4e9fef3c1506ccc4ad3dcc5799fd0
smartbugs_results,57: reentrancy;,0x5787ab49b154a9307163f6125781ce9067ec03a6
smartbugs_results,124: arithmetic;,0x98ab4a70bf27afad6e0e88464cbffc524e7daf6b
smartbugs_results,129: arithmetic;,0xceb99b21d2c9cb017d4fe97e48962a89e579b744
smartbugs_results,129: arithmetic;,0x761d808dda8ad73a819264f7bd459f2451770f76
smartbugs_results,129: arithmetic;,0x6a0d52e162fa1994f25fef0cdc0a3c52efad3e6d
smartbugs_results,114: arithmetic;,0xa6b44770b737ea56554e2542c58637409594c630
smartbugs_results,238: unchecked_low_calls;,0x8ce2236bb743ef077409b43e541eaa4f5b928db3
smartbugs_results,126: arithmetic;,0x2e5fdddf58e8deda84211639d52119ceb0925871
smartbugs_results,129: arithmetic;,0xa3076afebed9558e3c09e7bbb913f611a1547619
smartbugs_results,129: arithmetic;,0x6ffeb92890ca49eec56425baf2e38e82deab79b8
smartbugs_results,212: arithmetic;,0x058f4de2ce00b8d68905ca9eae550b326bd9d691
smartbugs_results,144: arithmetic;,0xd9555279b1c18b7aa388f053ebc0ab22e2497964
smartbugs_results,129: arithmetic;,0x2b0cc10247359b1faf46345dbb94b439e2a83143
smartbugs_results,129: arithmetic;,0xdbccc8984ae631c69403f4c8a5a37f8b7c17873b
